conversion_id,user_id,conversion_date,conversion_channel,previous_experiment_group,trial_started
ec9b0342-1c6e-4d34-ac37-43c421d6ff99,ea7b70df-07e1-4963-9d67-31e180f8879a,2025-07-17 09:28:04,in-app,control,1
67a44c9f-6451-42ed-bfac-02439a311757,d4b7babf-6cf3-4498-853c-836600f03826,2025-09-01 23:21:25,in-app,treatment,0
44c8aadd-d62a-4fc0-ad67-c3860fc46ce7,e85fa192-fa50-41bb-88b9-10b1b57bef59,2025-09-30 17:22:29,email,control,0
907ba52b-08ae-4e7d-85d0-815d2d7fcc2f,4fc6d87f-6e51-4910-be25-c7a787a2658f,2025-09-04 10:46:25,web,control,1
80b1c496-6bac-4dd2-8616-a7a30f37d02c,a8d4003c-0538-4ec5-8dd3-60fbec5fd2b9,2025-07-28 14:14:02,email,treatment,1
72f4362a-1e45-4f46-96e7-9d49b96590df,8d8053e3-c04b-48a3-9e56-6aafb096a166,2025-07-20 22:39:03,email,control,0
2827800c-03b8-4662-8ce8-3d5710598a6d,2f4d40b4-fbe0-4307-a81e-7ea09a240709,2025-07-10 21:27:58,in-app,control,0
2d851178-a062-4b61-9103-017aee00f1ab,e8dea129-0abb-40f9-a534-178804589cf1,2025-06-12 23:05:24,email,control,1
d8519517-6b79-4503-b5b0-bcefd2b56a9f,d74fcda0-7955-4457-8f29-36dfe0fde338,2025-06-02 01:55:17,in-app,control,0
0841eb5b-07dc-4be7-ba77-87dc54c73802,507e49cc-467a-44df-96ac-a4e2bc5fa198,2025-08-08 17:29:39,in-app,treatment,1
fd10af9a-0c5a-453d-9507-d9f11ae30d4e,bbe32aff-6f72-4cc4-8dd5-baebb0d4b001,2025-06-27 15:34:37,in-app,treatment,0
5632faa3-0e35-497a-8db3-21c29c620458,3fe6bebe-d261-4c95-b78d-143f4589eb72,2025-06-08 10:52:52,email,control,0
9f797250-4332-49ad-8dfa-02335fbef48e,0854af39-acbd-44a1-8e86-7090876ef283,2025-06-30 00:15:15,web,control,0
d61d1aa4-5614-4734-875c-2306782d25d5,a5e46877-67b0-4aa2-a3f0-8e1cc3fbe639,2025-09-25 06:09:32,email,control,0
a93036bf-dbd0-4b80-b1e9-433561f4e966,9deb1f74-d015-4017-a6c3-b86298b1ea88,2025-06-26 08:14:14,web,treatment,0
1c0f79b3-aceb-4f8c-ba74-88ac6a046e25,21af8f8f-2417-4ea9-9e38-a9aca125187d,2025-06-29 06:32:38,in-app,control,1
65d44e45-bf46-4b49-a2e1-4531f798a6d4,db98d174-6a44-41a7-92f7-4e70fa3aa3cf,2025-08-24 15:01:50,in-app,treatment,0
049617e1-bd2e-439e-bfb7-5be4f437bee4,0e87885a-d9ae-4d09-b189-d69fa4804d88,2025-08-09 16:47:25,web,treatment,1
077105e5-d9f9-4af3-aa57-f9f828b994e6,69ebb907-d965-4aab-8879-d6be37985df4,2025-08-06 06:46:50,in-app,control,0
cd051c63-1a55-4fc4-83e4-b3e258506627,3b983f7f-fc14-4995-a0c1-9c40890f2e5e,2025-09-13 22:00:25,in-app,control,0
87db44f9-2534-4b04-b2b3-3a892e764734,8e851614-90f2-41bd-9e45-d4b6403dc7e3,2025-06-23 10:44:55,in-app,treatment,1
dceb81d6-7fcf-413d-8f11-213d4ce73a45,47fb6867-2b09-4ea6-9e1e-6cd1a5c20d22,2025-06-21 20:26:29,in-app,treatment,0
4497c3f7-df88-4deb-98fc-74d399681f97,9ee4e528-539b-447f-b75c-a7b648e6a96a,2025-08-13 19:54:57,web,treatment,0
8ee3cc99-4657-4ce5-be48-b8f744af629e,f888e05a-7385-46e9-887e-664cd54eec49,2025-08-13 10:18:33,email,control,0
8d16ae45-a426-4d72-b117-9fc97f8e253b,ce40d132-678b-41b6-9610-ea72861c8730,2025-09-19 20:40:49,in-app,treatment,0
360655c7-f24a-4e57-8ebd-153adcc4c7cb,e0981d1e-1509-4aaf-ae13-b66f9003bd4a,2025-06-30 03:20:59,in-app,control,0
565c8f15-a0db-4670-80be-38914add4545,4ad8effd-d6c7-4d60-a2ff-1a0cb672b79d,2025-06-16 13:39:04,in-app,treatment,1
2f90cba8-edd2-41fc-8f88-df207f1ff942,84cca522-38b3-45f6-9dab-b1ef25589d82,2025-09-12 02:03:01,web,control,0
6168fc72-d3af-4d8c-a6cb-cbdf0312effe,97aa8168-6c60-4268-ba48-98a67d62179f,2025-09-05 13:01:33,email,control,0
eb0ace2f-e911-44d8-beed-191e8ad5965c,fb351b28-f668-406b-94a7-8c79ea33518c,2025-07-19 11:59:37,in-app,control,0
45340d10-be77-47af-940b-5b7576ce2d66,95b165fe-cbb3-41a9-b2de-75c0ae4eab14,2025-06-30 18:51:23,in-app,treatment,1
a869c196-b2b1-4223-a9e1-cab515948421,79d33bd0-e403-4d81-a1a6-1d68b80a516e,2025-06-17 01:01:32,in-app,control,1
e788579a-97bb-466f-9ac4-b89a3115a7ab,21d76776-fb47-45ec-8a6a-d67e91c80d49,2025-07-08 16:55:46,in-app,treatment,1
897ffaef-f73f-419d-8510-c80e2253f8e8,535a9a04-9130-4e3c-89b9-fbc304598492,2025-09-14 06:58:57,email,treatment,1
91f8238d-4a39-4e3b-9407-a7f80717defd,2f976a82-118b-401f-92c2-4672dfd9164a,2025-06-25 10:09:39,in-app,treatment,1
556bd284-b15a-4e95-bd96-2462770ff50f,7b48654c-6da5-4c9f-920d-aa1688019c29,2025-08-22 19:19:53,in-app,control,0
1a8f30b4-15d3-4e30-820a-d7da4f2823e4,0372161d-0ff7-4558-9c7b-a82bdada427f,2025-08-31 23:22:42,in-app,treatment,0
591f6a8c-aa7e-4130-88ee-ecc9792365ae,4ee22e44-919e-4c41-89ec-f2265d9ad375,2025-06-24 20:29:05,in-app,control,0
1f302c30-b3c0-4530-aa62-5db11659b164,756c1d87-a60e-4c40-921c-1799019bf1e8,2025-08-10 01:38:53,in-app,treatment,0
5ca18396-16c1-402d-9b54-11f3a01d0b3c,357437ba-cae1-433b-8ab5-c867e0ffab62,2025-07-17 06:16:46,in-app,control,0
ae4defb7-becc-4425-b654-dade30712579,165f488c-a27a-4704-b284-1c2b3ad41bd5,2025-08-09 02:30:36,web,control,0
c33216e2-8943-4d90-8012-8b633690068e,a4db00d4-d0e4-4b01-8b92-1d68af636ed6,2025-08-10 09:52:00,in-app,treatment,0
922c3384-5be8-48ef-ab29-3372f80ddb97,20d278db-2cab-43e1-bc34-ee2fd76eaf99,2025-06-28 00:02:26,email,control,1
4eb0e758-b649-4397-8299-cdaa9cefe5ac,ff62ef88-282d-4114-a4c4-a68ea71c8b91,2025-06-22 13:24:41,email,treatment,1
73596621-4f61-4737-94b9-0a311edb1b59,4cfbea8e-6011-4290-bb53-87feaf2a9a6b,2025-07-08 00:05:13,in-app,control,1
19f14c7c-704a-4d38-86dc-d5d0fe6d6845,93808a4b-5d81-411e-bc10-449c5013c617,2025-09-25 18:38:35,in-app,treatment,1
2d567bc5-be6c-40e3-8d83-a3e6d7559778,128cc060-60d3-4644-a2bf-69225da9efa8,2025-08-22 19:18:36,in-app,control,0
a3ba3bd0-b558-4475-b768-f1a991ec1e43,866ccaa9-2cf6-4519-b4c9-2b2111c39a27,2025-07-02 01:48:58,web,treatment,1
ef8d99f6-88f7-455a-8877-71292ecb8740,27d2555b-a6d7-486c-9662-202ca8303fb6,2025-08-02 06:55:38,in-app,control,0
36e8b10b-76ca-42ec-960d-9fef908d44b1,6e42b0b3-87ea-42fc-b495-226403fe883d,2025-08-01 22:48:44,in-app,control,0
b5e36aad-31f5-400e-bbf6-579b8b8d4ea3,7d5e99e9-43f1-4e81-a7cd-cc0f0c377d75,2025-09-14 02:25:18,email,treatment,0
4a24bf16-f503-4914-a331-06ac9ab59deb,cdaac52c-0e6a-4823-a061-a69f97d20c5f,2025-06-14 21:53:15,email,control,1
e21a9579-af76-4a18-a1a4-1e9d8064f1ee,9553230a-c786-4287-bf39-0f0d3fadbf7c,2025-07-27 02:42:21,in-app,control,1
b50fb37e-573f-4fe7-b6b2-09a65fcd006b,e790c344-92ef-4e6b-9f9b-aa3de17e19fb,2025-07-20 01:53:14,in-app,control,1
0af2906c-2bd6-4d66-b017-0135cb567974,18b8c521-6452-4c72-82d4-c275b179c270,2025-06-17 20:40:41,email,treatment,0
86778579-7db6-4c01-bab7-8b540235fe4a,e328db1f-108a-48a4-8f0f-ca821149d40e,2025-09-18 02:13:36,in-app,treatment,1
379bfb20-8df0-4a24-8d7b-16ec80643e27,114369b1-c2d7-4fe1-bf32-9f687cd17b0c,2025-07-31 19:53:17,in-app,control,0
a3b80e6c-8187-4f23-b6e8-f09226cfaae4,f859c22a-07a1-4b11-a06e-4c8a4dbd7cf1,2025-07-06 03:08:30,in-app,control,0
1cb6f6f2-629e-483e-95dd-2020fb3ed918,b27d2cd7-bf83-4fce-bc8b-fc076ffd7cda,2025-07-19 21:39:28,in-app,treatment,0
e480658d-0774-4d86-beb6-dd020c275c9f,b814da49-4d4f-41be-b295-5dc772072521,2025-06-27 03:45:14,in-app,control,0
660144fd-3b64-4a9c-b9b0-011d9b1bc3dd,a421cabd-e6fc-48c7-8ac3-67e479d888be,2025-09-14 16:09:27,web,control,0
47a4ca97-a17b-4197-b82d-b289b5bf03dd,86212674-b670-4bc9-8f84-632831cdf0ab,2025-09-11 13:06:37,in-app,treatment,1
d4eff691-057e-4c20-bb9d-c0979fd6bea7,f9719e0c-6a83-4dbd-b3ec-97351ffba089,2025-07-04 10:30:52,in-app,control,0
b63e613e-59b9-4a12-8f20-15c739d69ea5,cabefcaa-bafc-4923-9bb4-419877274459,2025-08-21 04:54:42,in-app,control,0
737f3fd9-c82b-40d4-b41e-e23f6f361965,14bee962-c06b-4db3-9946-d80c06ae8507,2025-09-29 16:01:52,in-app,treatment,1
b3b11563-8a23-4a2f-9bb6-8d49d7885cf8,0e382679-70e0-47b1-a8bb-b6f50bb917a4,2025-06-28 18:41:50,web,control,0
3451939f-bd6c-423d-a207-ee620149c4dc,098e374f-891f-463c-ae60-bbe3e6330daa,2025-09-07 04:22:57,in-app,treatment,1
4113afa5-ef27-49a5-a9c6-43e16e9ae2f7,31027e13-98cd-489a-8f5a-bcdf6b5918ad,2025-07-10 09:44:30,email,treatment,0
4e98765d-26c4-4b1c-aa38-615d1931def2,ad55bfb5-d1d8-44d9-b5f1-8cb88b72064c,2025-06-10 17:31:54,in-app,treatment,0
bacb7826-0420-4cc2-881e-b4d95eda037e,7d2185a7-46c6-4880-8ca8-b75a3244a287,2025-08-08 01:07:31,email,treatment,1
3b10582d-ddee-4f33-a898-3e045aed7be5,7854b18a-07a9-4652-b4e1-f30e7b3c2605,2025-07-14 19:07:44,in-app,control,0
826a879f-915f-49d1-9656-56f93c5c4a2d,ecca13bc-1f37-4079-9c74-fffe57bdcc15,2025-09-03 12:34:44,email,treatment,0
c8ddea89-9a06-4359-9f7d-e28ba6caef91,df4aafd6-7e77-47ca-a28c-b998a48f41ea,2025-06-24 22:41:12,in-app,treatment,0
a5712a2f-4fa3-446c-a818-39a8e1e0b67b,a6514e35-5276-4688-af19-b14b59c5fc14,2025-07-06 23:08:01,email,control,0
db882907-ac4c-401f-b80b-c3e46464ad8d,f5467578-4421-4e71-a83b-b01bc294895d,2025-09-26 06:43:05,in-app,treatment,1
aa7b1206-95e3-49c2-9067-9458f5afcb7e,bd47c185-bed8-4309-af3a-58ef1b2ac58e,2025-07-12 20:59:41,in-app,control,0
2ea59643-01ce-40c6-b285-1e1c486f3bc0,bc61258f-52c1-42d3-89e8-bac674914f8c,2025-07-29 03:21:10,in-app,control,1
d79e91f9-f905-4a33-879e-cf569a7c2ca8,34082282-2530-4953-bf5a-15863a0a0d1a,2025-06-18 05:32:18,in-app,treatment,1
ffefffff-92fc-452c-b4c1-66f687155603,283a1ae6-b04c-42d5-8011-5215b3f13a0a,2025-07-23 12:49:34,web,control,1
ed326fb6-5c04-45f9-b8a4-5fe0f9f92d43,fc93161d-3a21-433e-926c-7cdcab67c556,2025-08-07 12:17:27,in-app,treatment,1
c4fef2fc-4643-40d7-83a5-93ea2e767c2c,fb23d127-b06c-4250-8201-1cb025b213d2,2025-08-07 02:00:50,in-app,treatment,1
1d66eb5e-9f9c-41c0-954c-3a1a382918bb,5c52a610-44a8-4583-a4b0-9a41455c0f1d,2025-07-29 23:46:01,in-app,control,0
94ee6c38-cf85-4d73-aff7-eff98aa56c1b,4b4b64f3-596d-436c-add9-80ca479cf4da,2025-06-12 06:22:28,in-app,treatment,0
89547420-12c4-4f05-b5f1-36207756cf62,66953328-f557-4e7d-a510-8c49fce099e7,2025-08-02 05:39:56,in-app,control,1
ae58a010-e4f3-4126-97f7-6016741b9b0d,9bcd638e-fa1a-4c1f-85f4-fd138dad5244,2025-06-18 01:29:54,email,treatment,0
290965c1-6031-4855-ba45-77c6a4cfb72d,badef415-3ba9-431e-bcf0-f1e434cae596,2025-07-04 16:26:27,in-app,control,0
842e597f-62c8-44d8-9d89-b63a2eb026bc,fef031dc-d7c3-42ee-a52a-7054c0409b5c,2025-09-25 15:00:43,email,treatment,1
f7caac06-6da0-42cc-970b-be072ab845c7,ad8493d4-07f2-4174-bd88-9859f58fb67c,2025-07-04 16:20:53,email,treatment,0
60dcdd4a-fc52-400a-a6cb-65969768a3f5,a56bda5e-6681-4fcd-aa3e-64d67c3ca414,2025-07-17 16:42:33,in-app,treatment,1
182ce6f9-2849-4155-a0fe-b9fa79e8ce3f,42a27be5-a411-4efe-9777-9d26383ff4ec,2025-09-18 17:40:44,in-app,control,0
e4d4c5cc-d4ee-4216-af74-05b11ffc1265,94ccc28b-8de9-4db9-96b0-c54c824638dc,2025-06-22 06:45:31,in-app,treatment,0
b066514e-ff41-4adc-9087-22f141af764c,fd4728f2-d260-4cb3-8cef-89151ab402ba,2025-09-26 21:38:24,web,treatment,0
eaaf4eef-fd22-4d27-b768-6a42c8e6bbd3,7820fa1f-ddaf-41df-a173-ce6798f37d8c,2025-06-02 18:03:48,in-app,control,0
349801b5-4b8b-4440-90a1-4850fcd634c6,6e8bee08-8833-4458-a5c1-4d5a49600a8e,2025-09-16 10:23:36,email,control,0
abfafc43-e84b-45c1-95f4-f437daff043e,d5c08866-4bc6-423c-81e6-5eaa83d94095,2025-06-18 02:57:05,email,treatment,1
887edfd6-8b06-4cbd-9a88-62ef5d7e212b,97b62d38-1698-4671-8f78-2887e634c2ac,2025-08-25 09:46:13,email,control,1
4c484700-268f-4663-ae69-c913dcfecb1b,979f5354-eb0a-478b-9b16-e0c4a7947a3d,2025-09-30 04:12:15,web,treatment,0
55448cd8-049f-4fc7-be11-5105fe9097a3,f3fbce2a-a813-40ec-8762-545d72ba9746,2025-08-09 00:28:08,in-app,control,1
784771bd-6fef-4777-9dac-ed6b1038498d,9ec13a7d-7234-4c53-aa78-7cb67ca90059,2025-06-08 00:23:51,in-app,treatment,0
9b48cdfa-7253-4463-818c-b5f6ca190dc7,d6684ae1-c0d8-43f2-a36d-72fb2a61b6b0,2025-07-09 11:36:29,email,control,0
70eff4ec-f8bf-4eaa-bb72-aaac75fac36d,caaf1c6f-88f8-4761-b7db-f32385dd13ad,2025-06-18 07:31:32,in-app,control,0
689fdb08-c733-4c5d-a603-3a3fb1a88cff,d573256c-adc7-48e7-b355-68888b3b8130,2025-08-20 12:46:28,web,control,1
90eefd3f-fbb2-4665-b065-3a5ea8ceedfc,aed7213b-5160-4d71-97b7-5241ab5fe5e2,2025-06-07 13:32:33,in-app,control,0
6aeca6ef-ee60-4da2-ade8-9d968b87114b,51865b75-be36-4055-bddd-9959041fb6f0,2025-07-24 18:45:34,web,control,0
ce41ad68-8b81-4804-ad21-0e53a8048487,768991fb-06c8-4a6a-97b9-de27c96e7bd0,2025-09-06 22:50:07,in-app,treatment,0
a7a8e635-c0ee-401c-a1bc-047831d4ed18,b29c4f6d-a596-4a49-a170-eb49ce0b32f6,2025-09-10 21:22:35,in-app,treatment,1
cc410cf8-3f6f-40bf-ae13-fcf6e621b435,60f15aed-e22d-46f9-a578-4bf8552db201,2025-08-23 07:55:34,email,treatment,1
5fa59de2-c470-4003-8c08-15d485bc5385,69aaba0d-5013-4a78-950a-1709edfe94c1,2025-07-28 19:26:00,email,control,0
17cd48ea-7eee-4ba3-9d7a-b3de68df28fa,2acc0b52-f5be-459a-b832-d035fe89b983,2025-08-28 20:41:39,email,control,0
392ae7de-40f2-40ad-a8f6-25e1e6da0fc6,8c1ae1b8-9094-4bf4-bbda-a82b2b456036,2025-08-17 21:38:47,in-app,treatment,1
353328dd-8234-494e-965d-135239ec3b0b,657f4acf-8252-4ff7-8415-001ee1111fb2,2025-09-28 09:16:02,in-app,control,1
faf38a93-30dd-49f1-9785-879f560bbbac,fd13f4c3-c07b-4f64-8c8d-af3ab9baf9df,2025-08-01 13:29:30,email,treatment,0
f153b1a8-445b-43aa-8532-f215cdeacb07,5d2620ab-67eb-4e99-8f0a-d778cc10108e,2025-08-30 09:53:03,email,control,1
99c9c1a7-1a79-4b82-a9e8-77f06a41d26e,763f27c1-79fd-407b-9880-87dc5039bb44,2025-06-27 04:57:54,web,treatment,1
51b0634a-2f1b-447a-903c-dbe73807db65,48429b3a-6617-4ef0-b32c-fae072a9d314,2025-09-20 22:08:48,web,treatment,0
98f8a4c8-bc29-4f3e-83b4-f3f3d7aa49a2,84cdaa6c-12a8-4e12-b829-19a05892b3bf,2025-08-04 00:08:24,email,treatment,0
51327653-09c7-401b-bfaf-0fb28ea465a3,5d78f3ae-6537-4408-893d-63b588d9bc43,2025-06-28 10:09:12,in-app,treatment,0
066ffbb7-7304-40d9-af5d-fff84e7b30cc,fa3c51b0-eb6a-48e5-981d-a41ce2a3ebbb,2025-08-31 06:20:16,in-app,control,0
54a3190d-595f-4144-9bf9-039714cf8445,454f20a3-e148-4050-b3b2-2e86503ad3c1,2025-09-13 21:58:30,in-app,treatment,1
035d39b2-56c7-4b96-a9df-bdb9c44467f9,033343c6-8b41-45b0-bd92-46d50d314a0d,2025-07-04 13:33:16,in-app,treatment,0
56b2af3b-710c-4039-b492-111bb037f7bd,0df1cae1-87ae-4f32-9199-e4d6766e46db,2025-09-20 19:37:07,in-app,control,0
b5fca3fd-a0f9-4894-b6d8-63730c242487,8da4f277-5b95-4aaf-870a-8e96d20e30a4,2025-06-13 13:45:59,in-app,control,0
39ac1774-dc80-4dc6-a77a-599e80419d67,df786b96-0116-4466-aae7-fab883929532,2025-06-01 01:23:36,in-app,treatment,0
e83631ea-5a73-482a-8791-9786fe0d8a1c,ceac24fe-5043-4690-86c6-68e4cf275f30,2025-06-15 23:37:53,in-app,control,0
ba24b7ab-ea51-48d3-a36a-cdcb171e2b9e,d41ffa72-04ea-41df-b4ae-bf797b1a6ca5,2025-09-10 13:27:21,in-app,control,0
ae78674e-e1e8-4bd5-9582-7d148e269035,61d6ca8c-02e8-448a-a49c-50bb8d970252,2025-09-13 03:09:41,in-app,treatment,0
fa383a48-1f0a-448d-b667-c1ebd2d45101,3b0a7cbd-86e0-444a-a0c4-bb939c84cdbf,2025-08-13 03:52:51,in-app,control,0
bbb43f4e-2dd2-472a-acb8-885f8140d054,98b4ddc7-4baf-47c0-9b35-2b6a2a1a65dc,2025-06-16 12:20:20,in-app,treatment,0
aa85f8df-6bee-4178-8ea4-612dbc24b8a9,fd7bd077-e600-4c71-b352-6982fbe639d6,2025-08-24 06:22:33,in-app,treatment,1
f995a912-fc1f-4743-8af8-761d0bc7355f,18df771d-9fc8-489d-967e-b455eaea4579,2025-07-06 18:17:10,in-app,control,0
5f0c9c18-e2ba-43e6-ad06-ed09fab15069,474b14e5-a0bd-48a1-97f4-a8e3ebb49f44,2025-08-17 06:43:08,in-app,treatment,0
ca586a65-ef25-4cc0-a254-434e92e995c2,dfc9cc43-eaa9-46fc-b6f5-2689d0b1d699,2025-09-14 11:29:42,web,treatment,0
9841f130-67bb-4398-ad8f-101629227270,f9839fd2-e7c3-4b52-81fe-2c7a5cbb3372,2025-07-22 22:20:15,in-app,control,1
1546b741-4543-4caf-8315-1f134f55be18,e620b05a-23ac-403a-b6f6-0b4af78585a5,2025-09-16 08:53:57,email,treatment,1
4383d76f-544d-44b5-bfc0-d666ba164781,29b6ac3b-0fec-49c0-979f-25365daf088f,2025-07-01 12:11:50,in-app,control,0
74f3ccff-bcc4-422b-9899-b458075ed609,9dc17e0a-913a-421f-9246-fb2244aea73c,2025-08-10 05:42:37,in-app,treatment,1
5b1ee161-7484-46a1-9d3a-2b50e8ca6302,907033d9-b79b-40be-ad34-c68db7d2e89e,2025-06-04 03:37:23,in-app,control,0
1615a38f-5534-4ab6-bfc5-6a1e6ffe2fd8,43d5614d-6057-4848-8814-9f6a6bbf4a8c,2025-09-02 15:53:24,in-app,treatment,0
7c096ba1-486b-4bb6-a589-d1239813ba36,3c64a43f-6fdc-4401-a1eb-ce96e19fcee6,2025-07-04 19:17:32,email,treatment,1
7f70b19d-cb46-4f4f-abb1-f881b4f9638a,91804b60-8c7a-4d8b-9ccf-041c1997939f,2025-09-30 22:13:24,in-app,treatment,0
b52e8f82-2fe6-4230-b580-2af37f27703c,988f38bc-12d0-4780-bda5-6ec23c7bb808,2025-08-12 11:01:35,in-app,treatment,0
1f9d3e8b-0b6a-43a2-ac12-5af46612f57d,5d5837c0-1412-425f-bb7d-dff21e4b8ea9,2025-06-10 16:50:51,in-app,treatment,0
8e2e5500-e21f-460a-98ec-9b550966606b,67c22aa9-694a-46fd-8053-2164b674b35f,2025-09-17 08:47:52,in-app,treatment,1
891eb37a-d19a-4d3e-ba55-1b8d29e17b86,4c65cddd-2e2a-44b0-99cd-fd851b8f6971,2025-07-22 01:46:45,in-app,treatment,0
f001ff7e-745c-45d8-a3d9-67815f0ba93c,3cc5c1a0-56ac-4854-bd4b-fc58791fb04e,2025-09-29 12:54:42,email,control,1
ad6efbb6-aec2-4a81-afb2-4564e2db6906,902fec76-000d-4a56-9c1c-825cdc153ee3,2025-09-12 03:21:28,email,treatment,0
8f8c2c82-a0b5-44a6-a81d-8d66a9161853,9cb8655c-1d6b-4a46-8628-47b8e6d3dc3f,2025-08-01 09:30:45,in-app,treatment,0
6b9a6e3c-a081-4c63-b309-c1c10838e193,780c4474-ebdd-42ef-864b-2ced3cb9c339,2025-08-31 04:20:02,email,control,0
a8777810-d21b-4a02-9518-42cf298165d6,dbff90b2-b213-4da0-877b-262f6e06530d,2025-06-19 11:46:38,in-app,treatment,1
ce79d333-9067-40b3-92f0-b61f073a1fe1,f8b6ed64-605a-4f10-a5d6-8c17049fe927,2025-08-31 08:00:41,email,treatment,1
ef36d985-678c-45cf-aa44-b5e3a44b5fcf,6b62861f-fdc1-4398-a7c9-7d62d106c501,2025-06-14 14:05:20,in-app,treatment,0
bd09ea0d-5e05-4a30-a714-41545e204b39,a285c38e-d3a2-4a70-8a10-58b8732ceb60,2025-08-25 04:22:59,in-app,treatment,1
e22b06ba-b8a9-45f3-b9f6-09237a480cbf,07d4ba44-7b83-4d03-b62c-d4c3b4145148,2025-08-29 10:22:00,email,control,0
d6a85e34-7a95-41eb-b4c2-31bdeb6d57f9,170a8880-fff8-4106-bb43-6e9b93bdf545,2025-06-01 01:19:44,in-app,treatment,0
4ae87a93-d2e3-4363-90d6-047747613647,56731345-54e4-4440-a4aa-999620dd0a79,2025-09-02 11:26:08,in-app,control,1
261b5323-cc39-4714-b3ff-c1b3aa66c5dc,eefa47b3-547d-44ce-8408-e8a3b549d49e,2025-07-28 04:12:29,email,treatment,1
2f4be506-06eb-4ff5-b2a9-36de286278c7,8fc2a5eb-0ffc-48ce-aefe-15036694cddb,2025-09-11 05:34:37,in-app,treatment,1
ed6eb3cf-082a-40f1-a6f1-066b397a702f,fb5c2abe-c741-4cfd-a2d2-afd138c067a9,2025-06-18 10:29:15,in-app,control,0
161a4209-32e3-4371-86fc-00862cbf1890,91333e1a-4b35-4528-9737-80ce5743c923,2025-08-28 19:13:17,email,control,1
ee7636ac-731f-463d-8280-8ad58b4c4826,249ef27a-32f8-4bd7-ae3e-278bc5b58664,2025-06-26 16:32:39,in-app,treatment,0
ddae7442-1640-4847-a1b5-9525d9cbaba0,1258a33d-819a-49ae-a154-a8453f36d530,2025-06-02 20:00:34,in-app,control,1
9afdd59e-3f04-4776-ab72-83a92586c1ee,fd241d55-aca9-4c2c-b300-1629d9b1869f,2025-08-28 06:19:33,web,treatment,0
4fff8006-3225-470a-b9ff-fcc283a06224,6b558133-7eb6-4444-9eb6-e79bfce0bd19,2025-06-07 18:00:41,email,treatment,0
a3ed6b2f-7920-4589-bc9a-f2512677c7ec,f115578c-9da9-42db-8719-2c7cff8ca397,2025-09-21 14:07:52,email,control,1
74afd308-88ac-4181-b020-f1e74b729376,5e979266-572b-474e-9593-e77c35bbc168,2025-06-24 03:39:05,email,treatment,0
04691556-4da5-4e42-a878-bc327d896919,383ab73f-5c1a-4f10-a363-5e753d19e39d,2025-06-29 07:22:37,web,control,0
2cdadd63-6e93-470d-af7a-d87ab6647a84,6fb83110-934e-4692-9e5e-8264d25b83aa,2025-06-12 14:58:41,web,treatment,1
b97ab10a-ee92-4e40-8aa3-aae740d1e666,8582a8bd-a4d2-48ed-a1cd-bead93aaed2c,2025-06-12 12:25:49,in-app,control,0
c8cc77ae-b2ad-4e9d-9756-cad674f9fee7,ab7a97a5-c209-40cf-8333-7f8ec94dbf7a,2025-06-13 03:48:36,web,treatment,1
8f20eb19-7755-4cbd-877b-890408857f6c,d20f6c68-13a9-4699-ac09-cb4cb01b8c65,2025-07-03 16:23:08,in-app,control,1
c2fa7124-8d56-4263-94b2-c376c02e76f1,338a1e57-d4be-4f8b-baf1-b62879f89c5b,2025-06-01 11:59:41,web,treatment,0
59bbc48f-f5a3-4828-93fe-674ad1efd0de,af7ec466-709f-40cf-bac2-da5a84d17025,2025-06-29 21:16:39,email,treatment,0
e18ee11a-fd6f-4511-b233-e4368c8480ef,df5d0b0f-fea2-4996-bc9f-dc5c51b07454,2025-09-12 18:08:58,email,control,0
60cf92fe-84da-47b5-b819-9e173e28485f,85b9f3b7-c9c7-4b93-b9b7-6c92165a474d,2025-08-04 18:51:27,in-app,control,1
ef84d91f-3f8c-4e59-af5c-e68c2085f486,3595f79a-4e11-4b0e-9aec-6dfb168cc95c,2025-09-11 13:59:14,in-app,control,0
cc35a01b-65db-496b-a5e7-899dfa294c02,bd87e634-d2a8-44d4-9c19-38d5fb767b42,2025-09-02 19:14:01,in-app,control,1
5380e98d-50c8-4713-85b4-6e21c66438d9,006944d2-bead-4bdc-9e00-48db6eaee785,2025-07-25 00:07:06,in-app,treatment,0
d0ea6597-d449-4a9c-b202-1717e70e293b,bdb75dfe-d9fb-4574-b2a2-0ec768181d8c,2025-08-28 12:05:01,email,treatment,1
af9a1764-e13c-4fe9-a029-c42f26dd80e4,030163e2-3595-4553-8343-3053e3052d42,2025-06-12 21:30:05,in-app,control,0
d7da9dc2-eacf-479a-9dbe-954ac6f813a1,b7426c6c-3d33-43ca-bb57-81867cc9444c,2025-07-18 13:44:50,email,control,0
ae2c86c4-eca1-4543-8730-fa2dc65620c1,26f7f5a0-774b-40cd-a59c-bd7d79118a1b,2025-07-11 07:56:42,in-app,treatment,0
934a83a4-2aa9-4bd4-bc18-5c93e68e7efd,a25a5277-240a-47f1-852e-97ba122ba8ef,2025-08-11 18:00:41,in-app,treatment,1
788e508e-a3f1-47ef-97b4-e27b8e01ad43,cfa43ecc-2dd6-406b-a7c8-3701c3380919,2025-06-04 19:53:18,email,treatment,0
0f107ba0-053c-4821-88b8-37e7f354078f,c0903adb-f694-4e5c-8089-cdf801cfbaea,2025-06-03 21:30:17,email,control,0
66384c26-de2e-48f3-96b2-8331c0513d1f,57fc0f87-cc0f-403d-b755-af52fa81700d,2025-07-03 05:28:25,in-app,control,0
